videoId,channelId,title,description,publishAt,videoUrl,countries,likeCount,topLevelComment
uotg530Aa7Q,UC0L1suV8pVgO4pCAIBNGx5w,Obsession with Instagram &#39;clean eating&#39; trend turns into eating disorder | 60 Minutes Australia,A different form of eating disorder - Orthorexia nervosa - is on the rise due to the impact of social media. It involves a fixation on ...,2018-10-29T09:00:07Z,https://www.youtube.com/watch?v=uotg530Aa7Q,AU,28858,['There is no comments']
uotg530Aa7Q,UC0L1suV8pVgO4pCAIBNGx5w,Obsession with Instagram &#39;clean eating&#39; trend turns into eating disorder | 60 Minutes Australia,A different form of eating disorder - Orthorexia nervosa - is on the rise due to the impact of social media. It involves a fixation on ...,2018-10-29T09:00:07Z,https://www.youtube.com/watch?v=uotg530Aa7Q,AU,28858,['There is no comments']
loeQ_2hKgOc,UCeLyqsQfOtDccvNQShKuvZw,Intermittent Fasting VLOG Daily Results 7/7/2021 Before and After,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2021-07-07T23:17:52Z,https://www.youtube.com/watch?v=loeQ_2hKgOc,US,17,"['I love the fact you record on your phone', 'Wow great results Aida. So much respect for you. Working , vlogging, meal prepping, walking , and exercising. A lot on your plate but you’re doing it , girl you’re bad ass 💪', 'Ooops forgot to ask you.  Do you think the time change has anything to do with you losing so fast.  I know you said you were having your last meal at 3 now instead of 4']"
loeQ_2hKgOc,UCeLyqsQfOtDccvNQShKuvZw,Intermittent Fasting VLOG Daily Results 7/7/2021 Before and After,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2021-07-07T23:17:52Z,https://www.youtube.com/watch?v=loeQ_2hKgOc,US,17,"['I love the fact you record on your phone', 'Wow great results Aida. So much respect for you. Working , vlogging, meal prepping, walking , and exercising. A lot on your plate but you’re doing it , girl you’re bad ass 💪', 'Ooops forgot to ask you.  Do you think the time change has anything to do with you losing so fast.  I know you said you were having your last meal at 3 now instead of 4']"
NuEBX0S3jkg,UCeLyqsQfOtDccvNQShKuvZw,Intermittent Fasting VLOG Daily Results 7/22/21 Before and After,IAMALADY https://youtu.be/mNBHWDgvWqg KRISMA FRAZIER https://youtu.be/6mQB4kKv8uc INTERMITTENT FASTING My ...,2021-07-23T00:09:46Z,https://www.youtube.com/watch?v=NuEBX0S3jkg,US,22,"['Look so good right now', 'Do you track macros on OMAD? If so do you do LCHF or high protein low fat?  I weight training 2x per week and also cardio (beach walk) every day. Just curious what works for you? My caloric input is always around 800 but if I eat more I gain weight.', 'Thank you so much for the shout out 💖🤗🦋.  You look amazing in that wrap blouse.  A family that 🙏🏼&#39;s  together  stays together.  Keep it up!']"
NuEBX0S3jkg,UCeLyqsQfOtDccvNQShKuvZw,Intermittent Fasting VLOG Daily Results 7/22/21 Before and After,IAMALADY https://youtu.be/mNBHWDgvWqg KRISMA FRAZIER https://youtu.be/6mQB4kKv8uc INTERMITTENT FASTING My ...,2021-07-23T00:09:46Z,https://www.youtube.com/watch?v=NuEBX0S3jkg,US,22,"['Look so good right now', 'Do you track macros on OMAD? If so do you do LCHF or high protein low fat?  I weight training 2x per week and also cardio (beach walk) every day. Just curious what works for you? My caloric input is always around 800 but if I eat more I gain weight.', 'Thank you so much for the shout out 💖🤗🦋.  You look amazing in that wrap blouse.  A family that 🙏🏼&#39;s  together  stays together.  Keep it up!']"
pFGIY00y5Uc,UCeLyqsQfOtDccvNQShKuvZw,How LONG do you NOTICE RESULTS with Intermittent Fasting - OMAD - Before and After (photos included),HOW FAST / QUICKLY DO YOU SEE RESULTS? INTERMITTENT FASTING My intermittent fasting schedule sometimes ...,2021-07-14T21:20:41Z,https://www.youtube.com/watch?v=pFGIY00y5Uc,US,766,"['❤❤❤❤❤❤', 'Hii<br>Can anybody tell me if fasting reduces stretch marks too?', 'I LOVE YOU THANK YOU']"
gl_k02cJ6gE,UCeLyqsQfOtDccvNQShKuvZw,One Meal a Day - Before and After Results OMAD 9/13/21,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-09-14T00:00:10Z,https://www.youtube.com/watch?v=gl_k02cJ6gE,US,139,"['Aida u should check out orange theory fitness it’s high intense interval training in a class setting with high motivation music and class participants motivating it’s the best workout in the world it’s the workout I do it is I’ll help u accomplish your fitness and health goals check it out u will see what I mean give it a shot', 'Aida get back to me', 'Your beautiful']"
oV_FdfS27u8,UCeLyqsQfOtDccvNQShKuvZw,Intermittent Fasting VLOG Daily Results 7/19/21,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2021-07-20T01:17:01Z,https://www.youtube.com/watch?v=oV_FdfS27u8,US,17,"['Thanks for being so open and honest. I  started my lifestyle journey on May 25th on my intermittent fasting. This is the easiest change that I have ever been on and I too walk (steps). I just found your channel, so inspiring and full of truth. You are doing great and will meet your goal. Tina', 'Oh yeah very true.  Maybe try one day.  If it bothers you then you’ll know.  Enjoy your day.   As you can tell I’m your biggest fan!', 'I’m sorry to bother you again.  I just had a thought.  Have you ever considered switching your lunch meal with your last meal at <a href=""https://www.youtube.com/watch?v=oV_FdfS27u8&amp;t=1m45s"">1:45</a>. So it would be snack , snack   Then the heavier meal so it would keep you fuller throughout the evening. Lol']"
ih0o1Vou4sY,UCeLyqsQfOtDccvNQShKuvZw,Intermittent Fasting VLOG Daily Results 7/20/21 Before and After,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2021-07-20T22:43:05Z,https://www.youtube.com/watch?v=ih0o1Vou4sY,US,18,"['Cool top', 'Let me tell you something. You rocked that outfit! Keep keeping it real Aida!', 'Amazing results Aida. <br>I’m on the IF train since Jan. 2020. The journey was easy, like you I kept it simple. Since nov last year I’m maintaining my weight and I’m never ever going back to how I used to be with food. IF is my way of life.']"
sihk_t0jWzE,UCeLyqsQfOtDccvNQShKuvZw,Don’t Cheat on your Intermittent Fasting,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2021-07-14T23:04:22Z,https://www.youtube.com/watch?v=sihk_t0jWzE,US,27,"['Real talk here 🙌', 'It&#39;s the delivery for me! YES!!!!!', 'You are my absolute favorite.   But I still get confused as to why you say food ain’t that good. But you still have a cheat day.  I’m asking  in the most sincere way.  Not to be an ass.   You are always truthful and you have given me so much motivation.  Please help me understand.  I truly believe you have found you calling from God to help people.  Never give up !']"
7VlRj1tBlk0,UCeLyqsQfOtDccvNQShKuvZw,OMAD (One Meal a Day) VLOG 8/24/21 Before and After Results,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-08-25T01:30:10Z,https://www.youtube.com/watch?v=7VlRj1tBlk0,US,22,"['I know your hubby be so proud to walk beside you.', 'Looking Pro Fesional!', 'I prefer the other video format. I’m not a fan of the vertical video format with the black frame.']"
5z2S_pO37-s,UCeLyqsQfOtDccvNQShKuvZw,I Was Scolded.. Let Me Explain,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2021-07-16T11:26:58Z,https://www.youtube.com/watch?v=5z2S_pO37-s,US,28,"['Haters gonna hate aida be confident.. Ur doing well and u have support from me and other ppl!! Ur holding down the fort!!', 'I take your videos more seriously BECAUSE you are willing to show your body and the results that you actually got from your eating/exercise plan. This guy who says you &quot;caused his to sin&quot; is full of it. If he can&#39;t control himself because he saw a healthy fit woman, that&#39;s completely on HIM. Even saying you &quot;get where he is coming from&quot; is giving him too much credit. <br><br>You are doing absolutely nothing wrong. Don&#39;t let anyone manipulate you into thinking otherwise.', 'Girl, God knows your heart! and I personally have never seen you act in any type of way other then for the purpose of motivation and documenting your journey so keep it up you are very respectful and may god continue to bless you and your family ❤️']"
yOic2okZwNE,UCeLyqsQfOtDccvNQShKuvZw,Intermittent Fasting VLOG Daily Results 7/2/21 Before and After,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2021-07-02T22:09:50Z,https://www.youtube.com/watch?v=yOic2okZwNE,US,12,"['HOW SOON I NOTICED MY RESULTS? Click video below.<br><br><a href=""https://youtu.be/pFGIY00y5Uc"">https://youtu.be/pFGIY00y5Uc</a>', 'Hii', 'Girl I started following  you a while ago and did OMAD with you and I just kept failing 😩😩😩 I have really enjoyed seeing your daily “ what you eat” I have started up again and I have done a 4 hour window to eat my food  and this has worked for me I don’t get tempted to crash and burn at night and I do watch my calories and I work out” I just wanted to say thank you and I hope you know your videos make a difference ❤️👏👍 ….(by the way you look so nice 👏 great job)!!!!']"
AsgWOekP-BI,UCeLyqsQfOtDccvNQShKuvZw,One Meal a Day Results,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-09-16T02:11:48Z,https://www.youtube.com/watch?v=AsgWOekP-BI,US,44,"['Great information!  Thanks for sharing! 👍💕', 'OMAD really works!  My husband and I have both lost around 30<a href=""http://www.youtube.com/results?search_query=%23s"">#s</a> each. We only started August 24,  today is Sept 18th.  The challenge is staying busy and NO SNACKING! Prior to 8/24, we were doing Keto meals.  We were just eating too often!', 'I love you girl ❤️']"
UM6XCbJu9sA,UCeLyqsQfOtDccvNQShKuvZw,Intermittent Fasting VLOG Daily Results 6/30/21 Before and After,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2021-06-30T23:47:49Z,https://www.youtube.com/watch?v=UM6XCbJu9sA,US,13,"['Love your videos !! You look great but more importantly you are a inspiration for all you’ve been through !!', 'Wow congrats aida!', 'Hi Aida.  As usual I love your videos.  Just a quick question regarding your journey.  How long have you be on it.  You look absolutely fantastic! But like you said it’s about health and not giving up.  You have given me hope.  Thank you!']"
JVjUQ93xzPY,UCeLyqsQfOtDccvNQShKuvZw,One Meal a Day (OMAD) 9/10/21 Before and After Results,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-09-11T02:57:25Z,https://www.youtube.com/watch?v=JVjUQ93xzPY,US,186,"['Aida, you are a living success story. You’re beautiful both inside and out! 👍', 'This woman is ridicously gorgeous', 'wow amazing thanks for your channel 😀']"
-RIMgxhPP3o,UCeLyqsQfOtDccvNQShKuvZw,One Meal a Day (OMAD) 9/9/21 Before and After Results,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-09-10T00:00:01Z,https://www.youtube.com/watch?v=-RIMgxhPP3o,US,73,"['Did you get loose skin?', 'You deserve more subs ! Such a beautiful n a pretty soul. I&#39;m surprised you&#39;ve good 2 dislikes . People have so much hate in them. I mean seriously !! I have to lose 40 pounds appx. Planning to start OMAD from Tomorrow. <br>Staying positive 🤍 I&#39;m not expecting drastic change. I never can So I&#39;m just going to make this a habit 🙂 n I&#39;m okay with gradual weight loss, as long as it is happening', 'How long did it take for you to lose weight?❤️']"
w1fWVu13rig,UCeLyqsQfOtDccvNQShKuvZw,OMAD (One Meal a Day) VLOG 8/26/21 Before and After Results,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-08-27T02:13:48Z,https://www.youtube.com/watch?v=w1fWVu13rig,US,20,"['I love your  coffee mug where did you get it from? Your Philly  Connection', 'New to sub but love ya already, hope your well fast.', 'Feel better mama. 💕']"
YmEyPQ8tuzI,UCeLyqsQfOtDccvNQShKuvZw,One Meal a Day 9/2/21 (OMAD) Before and After Results,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-09-03T00:26:59Z,https://www.youtube.com/watch?v=YmEyPQ8tuzI,US,33,"['I loved this video , always looking forward to your daily motivation!! Your voice is so relaxing. Because of the time difference I often watch it before I go to sleep.', 'Hi Aida.  Loved this video. It was a nice switch up.  I too absolutely love the fall. Nice cozy nights and crispy mornings 🍁🍂🌾🍁', 'Make a sauce for the chicken, and season the vegetables, so it’s more enjoyable for you. Great job on the weight loss 🤲🏼']"
gaBaqz2Vozc,UCeLyqsQfOtDccvNQShKuvZw,One Meal a Day (OMAD) 9/8/21 Before and After Results,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-09-09T02:36:38Z,https://www.youtube.com/watch?v=gaBaqz2Vozc,US,45,"['Your doing amazing!!!', 'Love the set up Aida. Hope you had a great weekend with husband and son. No worries about not having prepared for the week. We can be flexible, we want fall of the wagon cause that’s not who and how we are. <br>You are so determent, you will easily pick up where you left.<br>Have a good week !!❤️😘', 'Make a video on exercises u do in gym ❤️']"
ElX7p2I7x1o,UCeLyqsQfOtDccvNQShKuvZw,EATING PREPARATION during Intermittent Fasting - Lost 60 Pounds Results,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2020-10-06T18:59:21Z,https://www.youtube.com/watch?v=ElX7p2I7x1o,US,9,"['Very motivational ! To be honest I was also a  phone alarm freak for everything . Also , there is an android app called &quot;fasting tracker&quot; for intermittent fasting and long term fasting . I love that app. It will tell you when how long you have been in fast , what state your body is currently in. It will give you water reminders and keep count how much you are drinking. <br>I am on ketosis. I started with 120 hour fast and once you succeed and then only eat when you are starving and feeling light headed. Rest of the time I stay on electrolytes and lemon and acv. But before that when I was on Atkins diet / gym, I use to do alarm every 3 hours because your liver can only digest 25 grams of protien in every 3  hours. You are right setting alarms/reminders are must in eating everyday on time.', 'Thank you Aida! Great video! This is very helpful. You mentioned in another video that you take melatonin at night, how many milligrams? Do you take it every night or just once in awhile? What other supplements do you take? Multi vitamin, probiotics?']"
NXPYbJMIxLM,UCeLyqsQfOtDccvNQShKuvZw,One Meal a Day Before and After Results (OMAD) 9/10/21,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-09-15T00:00:05Z,https://www.youtube.com/watch?v=NXPYbJMIxLM,US,52,"['How are u Aida.. long time.. hope ur well.', 'Do I have stop eating carbs?', 'Muy feliz encontre tu canal una comida al dia ayuda bajar de peso y puedes comer bueno, me gusta!']"
RQX4kiKRyW8,UCeLyqsQfOtDccvNQShKuvZw,WATER is curbing my appetite with OMAD 10/11/21,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-10-11T16:10:04Z,https://www.youtube.com/watch?v=RQX4kiKRyW8,US,23,"['You go girl !!! I really love watching your video ❤️❤️', 'Your videos are so inspiring no matter how short they are! I wait for them everyday!', 'Taking high quality vitamins curb my appetite too.']"
Q2DOxTsmpfU,UCeLyqsQfOtDccvNQShKuvZw,OMAD (One Meal a Day) VLOG 8/18/21 Before and After Results,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-08-19T02:24:58Z,https://www.youtube.com/watch?v=Q2DOxTsmpfU,US,37,"['Outfit looks amazing', 'We love you Aida 🦋💕!!!  I have not been Omad this week.  More like omad and a half.  My job has been stressing me so bad.  Going to get back on it though.', 'My weight loss is still going so far but I’m not on OMAD but I was at 238 and now I’m at 175 my goal is 165 I’m 5’6']"
eS54EYZUcUE,UCeLyqsQfOtDccvNQShKuvZw,Quitting is NOT an Option: Intermittent Fasting (OMAD) One Meal a Day,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2021-08-02T13:07:28Z,https://www.youtube.com/watch?v=eS54EYZUcUE,US,24,"['hunger is such a trouble when it comes to intermittent fasting. quitting will make the weight come back.. lifestyle habits are important.. diets go out the window and they never work.. ppl get fed up and the weight comes back..no point of doing diets because ur weight will come back? why not form good eating habits and IF and lose weight and keep it off? nobody wants to gain weight. ive seen the show the biggest loser, have u noticed they never have a reunion? cause ppl gain their weight back lol', 'Your on fire 🔥 keep it up', 'Thanks for this. I am doing IF and trying to stay focused. I have quit way too many times and it’s no longer an option. I look forward to your daily vlogs. They keep me motivated so stay positive chica. You got this. ❤️🥰❤️']"
jwnRZeitu1c,UCeLyqsQfOtDccvNQShKuvZw,SIMPLEST Way to Prepare for Gym - Intermittent Fasting- Lost 60 Pounds,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2020-10-09T13:08:36Z,https://www.youtube.com/watch?v=jwnRZeitu1c,US,6,"['Aida! What a very informative video about Intermittent fasting. Thank you for sharing and let me just say I salute your discipline and interest in fitness. It is not so easy to do that! I did intermittent fasting for almost 2 years and made a video about it in my channel too to share the results. I have followed your channel already because I look forward to your next contents. Hope we can be Youtube friends!', 'Hi Aida. Awesome video. Keep them coming. They are very helpful, I’m a notebook kind of girl too so it works for me. If the weather doesn’t permit you to walk the hour at lunch do you go home or the gym and do cardio? Btw when I don’t feel like working out, I just watch a few of your videos and it gets me going. Thank you.']"
moi0ImPBAV4,UCeLyqsQfOtDccvNQShKuvZw,Hard Question to Ask Yourself: Intermittent Fasting OMAD,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2021-07-21T00:10:01Z,https://www.youtube.com/watch?v=moi0ImPBAV4,US,29,"['HOW SOON I NOTICED MY RESULTS? Click video below.<br><br><a href=""https://youtu.be/pFGIY00y5Uc"">https://youtu.be/pFGIY00y5Uc</a>', 'Omggg Nola is adorable', 'Bruh I&#39;m about send a pic of mine lol. I swear   we be on the same time']"
i2OlEeDPxaU,UCeLyqsQfOtDccvNQShKuvZw,OMAD (One Meal a Day) VLOG 8/16/21 Before and After Results,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-08-17T02:49:12Z,https://www.youtube.com/watch?v=i2OlEeDPxaU,US,26,"['That&#39;s chicken looks bomb', 'Sis ure looking like a whole snack 🔥🔥🔥🔥', '👍']"
kJdEZryX0Rw,UCeLyqsQfOtDccvNQShKuvZw,How to Escape the 9-5 Life _ Motivational- Just Do It,"Welcome to REAL WITH AIDA (RWA Fitness) Pain Produces Mental Toughness. We encourage you to embrace your pain, fears, ...",2020-10-01T13:00:28Z,https://www.youtube.com/watch?v=kJdEZryX0Rw,US,5,['I just found and binge watched your videos and I ❤ your channel 🤗']
RpgqltZ2Fv0,UCeLyqsQfOtDccvNQShKuvZw,INTERMITTENT FASTING and EXERCISE lost 60 pounds,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2020-10-27T20:45:41Z,https://www.youtube.com/watch?v=RpgqltZ2Fv0,US,13,"['🏃🏿\u200d♂️🏃🏿\u200d♂️💨 Nice', 'Roller coaster 🎢  is the right word for me too 🤪', 'Bomb!! I just walk and 5 min of cardio']"
Jb8MZMieD2U,UCeLyqsQfOtDccvNQShKuvZw,One Meal a Day (OMAD) 10/12/21,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-10-13T08:22:50Z,https://www.youtube.com/watch?v=Jb8MZMieD2U,US,24,"['I&#39;m down for a 24hr fast', 'Oh i missed it 😭 I’m in for a fast', 'I don’t have instagram..']"
nI7Vop-LZTc,UCeLyqsQfOtDccvNQShKuvZw,Intermittent Fasting VLOG Daily Results 7/1/21 Before &amp; After,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2021-07-01T22:39:15Z,https://www.youtube.com/watch?v=nI7Vop-LZTc,US,15,"['HOW SOON I NOTICED MY RESULTS? Click video below.<br><br><a href=""https://youtu.be/pFGIY00y5Uc"">https://youtu.be/pFGIY00y5Uc</a>', 'Just remind me I need some tea', 'So you eat 4 times a day?']"
Kh_EE3o7zUk,UCeLyqsQfOtDccvNQShKuvZw,One Meal a Day Update 9/21/21,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-09-22T00:39:40Z,https://www.youtube.com/watch?v=Kh_EE3o7zUk,US,35,"['You go this!<br>I have horrible trouble dropping weight. I  finally lost 4 of the lbs I gained. Still lots more I gained. I&#39;m literally going hard for 2 weeks and zero results till today. Kinda sucks. I&#39;m eating only 1,200 calories a day, working out for 30 min at 5:30 am every morning, walking my dog on my lunch break, and doing a boxing workout after work everyday. That&#39;s how much I&#39;m working. And some people can give up pop and drop weight 🙄 lol', 'Maybe try using portion control containers to portion out your omad meals, its called the 21 day fix portion control containers and you can get the 7 piece set on amazon, its colorful containers. sometimes we do over eat even if we think we are eating small meals. you can also try the 5 bite diet on youtube  by dr alwin lewis, its hard but you loose a pound everyday on the 5 bite diet.', 'I see your frustration and yes I do agree with you that your mind will win ✊🏾, I believe in you. You did this before you will do it again, good luck at your doctors appointment keep us updated 😊<br><br><br>Ps, the fact that you haven&#39;t had your period in 2 years is troubling your body need cleansing. Take it out please you can still protect yourself from pregnancy.']"
BvlNkpWtYFg,UCeLyqsQfOtDccvNQShKuvZw,Intermittent Fasting VLOG Daily Results 7/14/21 Before and After,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2021-07-15T02:08:17Z,https://www.youtube.com/watch?v=BvlNkpWtYFg,US,22,"['You&#39;re meal prep looks amazing I would live to see the recipe', 'well done', 'Great job. I love especially the last part when you said talking to God and reading his Word. We are nothing  and cannot do anything without Him. Stay blessed 🙏']"
QtqXbIxTw3M,UCeLyqsQfOtDccvNQShKuvZw,Exercise Tip for Intermittent Fasting- Lost 60 Pounds Results,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2020-10-13T16:03:24Z,https://www.youtube.com/watch?v=QtqXbIxTw3M,US,10,[]
BJvidyPcrL4,UCeLyqsQfOtDccvNQShKuvZw,One Meal a Day (OMAD) 9/6/21 Before and After Results,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-09-07T01:59:27Z,https://www.youtube.com/watch?v=BJvidyPcrL4,US,31,"['How do you prep your coffee? I’ve done OMAD with black coffee only and I’m curious to know if I can get away with heavy cream or something healthy for flavor and razzle dazzle.', 'Hi dear  <br>Iam doing this OMAD diet from last 2 weeks but its not showing any weight loss on machine and iam too much constipated inspite of eating proper meal like carbs protien and fiber and i drink 3 litres if water?? can i have laxative tea or medicine every day ??or can you suggest something for me 🙏🏼', 'Taking a small break is actually good for you! I feel guilty for the smallest things and for what?! You’re doing great, and that’s the great thing about omad is you get to start over the next day.']"
wvP4LmUHa0c,UCeLyqsQfOtDccvNQShKuvZw,Intermittent Fasting VLOG Daily Results 7/13/21 Before and After,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2021-07-13T23:38:14Z,https://www.youtube.com/watch?v=wvP4LmUHa0c,US,22,"['I&#39;ve been there last week I gain 5 pounds and  starting water fasting and lost 7 In 2 days', 'Snatched!!!! GO HEAD CHICA!  MOTIVATION ON 10!', 'Your body is 👌🏾']"
W3vhKiipPts,UCeLyqsQfOtDccvNQShKuvZw,OMAD (One Meal a Day) 9/1/2021 Before and After Results,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-09-02T03:11:23Z,https://www.youtube.com/watch?v=W3vhKiipPts,US,38,"['Hi this may sound like a silly question did you know that toothpaste can break your fast 😯well so I’ve just heard in a video on here Iam hoping it’s not true because it means me brushing my teeth before bed has wasted the previous 3 hours 😭 what do you think please?x', 'Ive lost 40 pounds just eating smaller portions been on plautea for a month so I am trying what you do. Its hard to lose weight because I to have under active thyroid.', 'Your hair😍😍😍😍😍😍! God bless!!']"
QQi4D33ksWc,UCeLyqsQfOtDccvNQShKuvZw,OMAD (One Meal a Day) VLOG 8/19/21 Before and After Results,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-08-20T02:18:29Z,https://www.youtube.com/watch?v=QQi4D33ksWc,US,30,"['Did you ever track calories?', 'I&#39;m also starting OMAD', 'Your mental health is more important than losing that extra weight, you have come a very VERY long way . I see that you are so sad , I hope you feel better. a tip that really helped me not feeling sad during my weight loss journey, is that I did not compared myself with others , I saw my body before and after. Everyone is different, perfection is for models. Be healthy, be happy and BE YOU.']"
kKsFGo5WpQg,UCeLyqsQfOtDccvNQShKuvZw,OMAD (One Meal a Day) VLOG 8/17/21 Before and After Results,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-08-18T02:56:50Z,https://www.youtube.com/watch?v=kKsFGo5WpQg,US,17,"['Love you determination ❤  Gotta keep going', 'Absolutely stay on top of weight loss', 'Aida!!!   I’m so so proud of you !!!   You are truly rocking it.  Thanks for showing us the way   I started my OMAD again  and I’m feeling so much better!    I too will continue and I will be consistent   It’s the only way.  Have a great day ! 💞💞💞']"
Nlx168DXgjI,UCeLyqsQfOtDccvNQShKuvZw,Intermittent Fasting VLOG - Daily Results 6/23/21 Before and After,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2021-06-24T00:39:39Z,https://www.youtube.com/watch?v=Nlx168DXgjI,US,19,"['Bringing it back with the car vlogs', 'Te vez hermosa Aida. eres mi motivación 💪🏼 avía dejado el intermittent pero volví a comenzar. ❤️', 'I do 20/4 fasting <br>It is so satisfying when you know someone who  share with you the same journey,<br>I lost 2 kg in 12 days, it’s ok for me <br>I’ll keep it up friend 🙏🏻🥺❤️ <br>Waiting for your update tomorrow.']"
IfV0MZ36zOQ,UCeLyqsQfOtDccvNQShKuvZw,OMAD (One Meal a Day) VLOG 8/9/21 Before and After Results,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-08-10T00:10:02Z,https://www.youtube.com/watch?v=IfV0MZ36zOQ,US,39,"['That looks so good I almost ate my phone', 'Sorry I dint catch  the name of brand of  top you were wearing ?', 'Your stomach is soo superflat! Have an amazing day!']"
S0LI0R6pd50,UCeLyqsQfOtDccvNQShKuvZw,Intermittent Fasting VLOG Daily Results 8/2/21 Before and After,INTERMITTENT FASTING My intermittent fasting schedule sometimes change if I have an event coming up or have a dinner ...,2021-08-03T00:11:19Z,https://www.youtube.com/watch?v=S0LI0R6pd50,US,27,"['U look too beautiful and super hott 🔥🔥🔥', 'Working and eating once ugh ur so strong.. Lol wish i cud send u another meal for dinner.', '🍉 WATERMELON!!!!! YES!! definitely want an update!']"
mz-2R0HzFDE,UCeLyqsQfOtDccvNQShKuvZw,OMAD (One Meal A Day) VLOG 8/23/21 Before and After Results,OMAD (INTERMITTENT FASTING) My OMAD / intermittent fasting schedule sometimes change if I have an event coming up or ...,2021-08-24T04:08:00Z,https://www.youtube.com/watch?v=mz-2R0HzFDE,US,28,"['Absolutely it&#39;s all about the attitude keep keeping it real!', 'You are looking great!!! Keep going! You are such a motivation', 'I think your doing just great!!']"
